gender,age,gross_income,segment,num_credit_cards,tiprel_1mes,ind_actividad_cliente,num_Products,num_loans,duration
F,22 years,$ 198814.77,College_Graduated,0,I,0,1,0,716
M,54 years,$ 56991.99,Individuals,0,I,0,0,0,1937
M,43 years,$ 199932.87,Individuals,0,A,1,1,0,5470
F,87 years,$ 97859.76,Individuals,0,I,0,1,0,2305
F,26 years,$ 103616.67,College_Graduated,0,I,0,1,0,1074
F,30 years,$ 133682.58,Individuals,0,A,1,6,0,1676
F,69 years,$ 269192.49,Individuals,0,I,0,1,0,3460
M,50 years,$ 105332.82,Individuals,0,I,0,1,0,7156
F,83 years,$ 67186.35,Individuals,0,I,0,0,0,3168
F,77 years,$ 92731.11,Individuals,0,I,1,1,0,1182
M,61 years,$ 148394.79,Individuals,0,I,0,0,0,3986
F,45 years,$ 107755.98,Individuals,0,A,1,1,0,3978
M,24 years,$ 92524.56,College_Graduated,0,I,0,1,0,1800
F,18 years,$ 157546.05,Individuals,0,I,0,1,0,5001
F,71 years,$ 47483.94,Individuals,0,I,0,2,0,5408
M,49 years,$ 168414.78,Individuals,0,A,1,2,0,4654
F,42 years,$ 86691.09,Individuals,0,A,1,3,0,5401
F,26 years,$ 102738.57,College_Graduated,0,I,0,1,0,1731
F,59 years,$ 79805.91,Individuals,0,I,0,0,0,6010
M,23 years,$ 100571.88,College_Graduated,0,I,0,1,0,1348
M,71 years,$ 299860.2,Individuals,0,A,1,2,0,5043
F,59 years,$ 66268.71,VIP,1,A,1,12,0,6145
F,81 years,$ 214942.62,Individuals,0,I,0,1,0,5913
F,42 years,$ 67086.66,Individuals,1,A,1,8,0,4264
F,60 years,$ 156481.65,Individuals,0,I,0,0,0,6093
M,24 years,$ 142374.66,College_Graduated,0,I,0,1,0,1427
M,69 years,$ 297163.5,Individuals,0,I,0,0,0,3770
F,25 years,$ 261037.02,College_Graduated,0,I,0,0,0,1738
F,27 years,$ 124712.43,College_Graduated,0,I,0,1,0,1109
F,22 years,$ 148730.76,College_Graduated,0,I,0,0,0,1054
F,35 years,$ 68839.5,Individuals,0,I,1,1,0,1459
F,43 years,$ 33349.74,Individuals,0,A,1,6,0,5661
F,21 years,$ 167928.54,College_Graduated,0,A,1,1,0,902
F,54 years,$ 231280.29,Individuals,0,I,1,2,0,5405
F,21 years,$ 226673.19,College_Graduated,0,I,0,0,0,657
F,59 years,$ 176759.1,Individuals,0,A,1,4,0,3736
F,61 years,$ 203669.34,Individuals,0,I,0,0,0,7633
M,101 years,$ 87950.4,Individuals,0,A,1,2,0,5473
M,45 years,$ 173579.07,Individuals,1,A,1,6,0,6045
F,43 years,$ 101026.83,Individuals,0,A,1,3,0,1427
F,32 years,$ 73682.25,Individuals,0,I,0,0,0,1055
M,23 years,$ 131498.07,College_Graduated,0,I,0,1,0,1816
F,38 years,$ 238271.52,Individuals,0,A,1,2,0,1658
F,75 years,$ 138624.99,Individuals,0,A,0,0,0,6697
F,33 years,$ 65238.21,College_Graduated,0,I,0,1,0,1500
F,39 years,$ 119906.37,Individuals,0,A,1,1,0,4888
F,61 years,$ 109682.7,Individuals,0,A,0,0,0,7167
F,20 years,$ 53361.33,Individuals,0,A,0,0,0,1550
M,23 years,$ 134077.56,College_Graduated,0,I,0,0,0,688
F,36 years,$ 86488.95,Individuals,1,A,1,5,0,1973
F,21 years,$ 165850.95,College_Graduated,0,I,0,0,0,731
M,21 years,$ 179389.11,College_Graduated,0,I,0,0,0,738
F,54 years,$ 53070.72,Individuals,0,I,0,0,0,5464
F,22 years,$ 237686.88,College_Graduated,0,I,0,1,0,1152
F,44 years,$ 177276.78,Individuals,0,I,0,1,0,5671
M,21 years,$ 110481.09,College_Graduated,0,I,0,1,0,1150
F,24 years,$ 82000.89,College_Graduated,0,I,0,1,0,1773
F,22 years,$ 130215.12,College_Graduated,0,I,0,1,0,1054
M,42 years,$ 133324.95,Individuals,0,A,1,4,0,7025
F,47 years,$ 89672.34,Individuals,0,I,0,1,0,3321
F,43 years,$ 55592.76,Individuals,0,I,0,0,0,5487
M,24 years,$ 71758.83,College_Graduated,0,I,0,1,0,710
M,38 years,$ 97090.08,VIP,0,A,1,2,0,3761
M,71 years,$ 71797.08,VIP,1,A,1,8,0,4857
M,41 years,$ 85400.91,Individuals,0,A,1,1,0,4101
F,25 years,$ 102126.6,College_Graduated,0,A,1,1,0,781
M,31 years,$ 45129.24,College_Graduated,0,I,0,1,0,1444
M,28 years,$ 68977.14,College_Graduated,0,I,0,1,0,1833
F,50 years,$ 110231.76,Individuals,0,A,1,3,0,6026
M,29 years,$ 49176.33,Individuals,0,A,1,3,0,1286
M,77 years,$ 90469.98,Individuals,0,I,0,1,0,3961
M,42 years,$ 51413.94,Individuals,0,A,1,1,0,4623
F,54 years,$ 81908.13,Individuals,0,I,0,0,0,5653
F,50 years,$ 67236.51,Individuals,0,A,1,3,0,3181
F,45 years,$ 48557.94,Individuals,0,I,0,1,0,3695
F,53 years,$ 209477.28,Individuals,0,A,1,1,0,6661
F,57 years,$ 115957.02,Individuals,0,A,1,2,0,3513
M,32 years,$ 99059.31,College_Graduated,0,A,1,4,0,500
F,42 years,$ 166532.61,VIP,0,A,1,4,0,5225
F,73 years,$ 80431.02,VIP,0,A,1,1,0,7636
M,36 years,$ 82863.27,Individuals,0,A,1,2,0,4667
F,37 years,$ 51811.98,VIP,0,A,1,4,0,5142
M,33 years,$ 134548.59,Individuals,0,I,0,2,0,2810
M,29 years,$ 117834.27,Individuals,0,I,0,0,0,543
F,80 years,$ 154449.0,Individuals,0,I,0,1,0,3942
M,22 years,$ 92417.13,College_Graduated,0,I,0,1,0,1031
F,36 years,$ 79178.19,Individuals,0,I,0,1,0,3303
F,59 years,$ 131093.13,Individuals,0,A,1,2,0,366
F,58 years,$ 312645.0,VIP,0,A,1,3,0,2823
M,57 years,$ 123430.68,Individuals,1,A,1,7,0,6408
M,68 years,$ 103076.01,Individuals,0,A,1,3,0,723
M,91 years,$ 55609.29,Individuals,0,I,0,0,0,5415
F,25 years,$ 223615.02,College_Graduated,0,A,1,2,0,1454
F,46 years,$ 98854.53,Individuals,0,I,0,0,0,579
M,38 years,$ 70120.71,Individuals,0,A,0,1,0,775
F,32 years,$ 107247.12,Individuals,0,A,1,1,0,606
M,47 years,$ 57756.45,Individuals,0,A,1,2,0,6509
F,23 years,$ 67373.49,College_Graduated,0,I,0,1,0,1143
M,23 years,$ 99924.3,College_Graduated,0,A,1,1,0,669
F,89 years,$ 225440.91,Individuals,0,I,0,1,0,3463
M,24 years,$ 180242.61,College_Graduated,0,I,0,1,0,1874
F,57 years,$ 268885.35,Individuals,1,A,1,3,0,1223
M,22 years,$ 230988.09,College_Graduated,0,I,0,1,0,789
M,24 years,$ 55170.42,College_Graduated,0,I,0,1,0,1807
M,52 years,$ 29235.78,Individuals,0,I,0,0,0,6390
M,23 years,$ 383106.87,College_Graduated,0,A,1,1,0,1441
F,37 years,$ 133796.67,Individuals,0,A,1,4,0,4197
M,20 years,$ 191756.25,College_Graduated,0,I,0,1,0,368
F,43 years,$ 197627.28,Individuals,0,I,0,0,0,4456
M,37 years,$ 59654.22,Individuals,0,A,1,2,0,4990
M,30 years,$ 48418.44,College_Graduated,0,I,0,1,0,1535
F,53 years,$ 168714.36,VIP,1,A,1,4,0,7741
F,41 years,$ 113635.65,Individuals,0,A,1,4,0,4964
M,22 years,$ 115222.86,College_Graduated,0,I,0,1,0,1349
M,25 years,$ 60393.21,College_Graduated,0,A,1,1,0,703
F,84 years,$ 51021.69,Individuals,0,A,1,0,0,4087
F,42 years,$ 276962.85,Individuals,0,I,0,0,0,4058
M,74 years,$ 157970.49,Individuals,0,A,1,3,0,5703
F,54 years,$ 218932.44,Individuals,0,A,1,2,0,3168
M,24 years,$ 50655.78,College_Graduated,0,I,0,1,0,1395
M,23 years,$ 60773.64,College_Graduated,0,I,0,1,0,1489
M,57 years,$ 65241.39,Individuals,0,A,1,2,0,1293
F,43 years,$ 105519.48,Individuals,1,A,1,3,0,6431
F,25 years,$ 291185.16,College_Graduated,0,I,0,1,0,1427
M,98 years,$ 75198.6,Individuals,0,I,0,1,0,4324
F,59 years,$ 47461.11,Individuals,0,A,1,1,0,5974
M,50 years,$ 283668.09,Individuals,0,I,0,1,0,7053
F,28 years,$ 131045.1,College_Graduated,0,I,0,1,0,1402
M,44 years,$ 79083.96,Individuals,0,A,1,7,0,3166
F,39 years,$ 340103.67,Individuals,0,I,0,2,0,5431
F,24 years,$ 165982.89,College_Graduated,0,A,1,1,0,1801
M,65 years,$ 315996.48,Individuals,0,A,0,0,0,5224
M,26 years,$ 33249.99,College_Graduated,0,I,0,1,0,1424
F,51 years,$ 102642.9,Individuals,0,I,0,1,0,7664
M,40 years,$ 66988.29,Individuals,0,A,1,5,0,1475
F,51 years,$ 77146.5,Individuals,0,A,0,2,0,5914
M,49 years,$ 55418.25,Individuals,0,I,0,0,0,572
M,26 years,$ 44420.67,College_Graduated,0,I,0,1,0,1755
F,26 years,$ 71112.39,Individuals,0,A,1,1,0,3460
F,24 years,$ 119116.44,College_Graduated,0,I,0,1,0,1430
F,47 years,$ 69093.66,Individuals,0,A,1,2,0,867
F,55 years,$ 154128.87,VIP,0,A,1,2,0,3983
M,21 years,$ 66072.51,College_Graduated,0,I,0,1,0,776
F,12 years,$ 261020.73,Individuals,0,A,1,1,0,3301
F,56 years,$ 152476.29,Individuals,1,A,1,8,0,4675
F,42 years,$ 121230.78,VIP,0,A,1,5,0,4406
F,43 years,$ 90714.63,Individuals,0,I,1,1,0,1648
F,49 years,$ 133002.39,Individuals,0,A,1,2,0,4342
F,56 years,$ 77840.55,Individuals,0,I,0,1,0,3979
F,47 years,$ 43332.48,Individuals,0,A,1,2,0,5081
F,42 years,$ 128506.89,Individuals,0,A,1,1,0,6044
F,46 years,$ 38328.42,Individuals,0,A,1,5,0,5632
F,73 years,$ 154350.87,Individuals,0,A,1,5,0,3547
F,40 years,$ 185517.9,Individuals,1,A,1,5,0,5533
M,39 years,$ 150326.19,Individuals,0,A,1,1,0,1096
F,50 years,$ 71762.58,Individuals,0,A,1,2,0,2506
M,51 years,$ 39684.84,Individuals,0,I,0,1,0,6190
M,45 years,$ 162996.09,Individuals,0,A,1,3,0,5433
F,51 years,$ 199960.56,Individuals,0,I,0,0,0,4750
M,37 years,$ 252787.77,Individuals,0,I,0,0,0,3874
F,36 years,$ 95042.67,Individuals,0,I,0,2,0,2337
F,27 years,$ 145075.08,College_Graduated,0,I,0,1,0,1517
M,28 years,$ 125157.87,Individuals,0,I,1,1,0,2064
F,25 years,$ 193805.55,College_Graduated,0,I,0,1,0,1877
F,70 years,$ 67525.8,Individuals,0,A,1,3,0,5646
M,20 years,$ 129137.31,College_Graduated,0,I,0,0,0,642
F,65 years,$ 73194.36,Individuals,0,I,0,0,0,2952
F,72 years,$ 166469.67,Individuals,0,I,0,0,0,2320
F,41 years,$ 352214.97,Individuals,0,I,0,1,0,2337
M,20 years,$ 47814.36,College_Graduated,0,A,0,1,0,724
M,24 years,$ 50145.84,College_Graduated,0,A,0,1,0,774
F,20 years,$ 52612.74,College_Graduated,0,A,1,1,0,424
F,42 years,$ 92895.72,Individuals,0,I,0,0,0,4885
F,52 years,$ 93315.12,Individuals,0,I,0,2,0,5046
M,40 years,$ 81869.55,Individuals,0,A,1,1,0,1152
M,23 years,$ 155286.09,College_Graduated,0,I,0,1,0,1149
M,36 years,$ 105788.52,Individuals,0,I,0,0,0,2375
F,34 years,$ 34481.25,Individuals,0,I,0,1,0,3238
F,56 years,$ 108087.54,Individuals,0,A,1,1,0,1745
M,22 years,$ 30582.93,College_Graduated,0,I,0,0,0,1010
F,71 years,$ 58440.93,Individuals,0,I,0,1,0,5329
M,32 years,$ 57376.41,College_Graduated,0,A,1,1,0,380
F,35 years,$ 58031.76,Individuals,0,I,0,1,0,1391
F,48 years,$ 98175.78,Individuals,0,A,1,3,0,4860
F,53 years,$ 131515.62,Individuals,0,I,0,0,0,3219
F,39 years,$ 104887.11,Individuals,0,I,0,0,0,2503
M,35 years,$ 166286.07,Individuals,0,I,0,1,0,3562
M,46 years,$ 184815.84,VIP,0,A,1,1,0,3683
F,43 years,$ 170069.85,Individuals,0,A,1,1,0,4100
M,22 years,$ 186386.76,College_Graduated,0,I,0,1,0,1020
M,23 years,$ 329603.97,College_Graduated,0,A,1,1,0,689
M,62 years,$ 145935.15,Individuals,0,I,0,0,0,5476
F,28 years,$ 119553.18,College_Graduated,0,I,0,1,0,1807
F,22 years,$ 57131.58,College_Graduated,0,I,0,1,0,1098
F,47 years,$ 237006.21,Individuals,0,A,1,2,1,4049
F,66 years,$ 47305.47,Individuals,0,A,1,1,0,3596
M,30 years,$ 68080.35,College_Graduated,0,A,1,1,0,1242
M,28 years,$ 53914.86,College_Graduated,0,I,0,1,0,1788
F,26 years,$ 110418.21,College_Graduated,0,A,1,4,0,1328
M,22 years,$ 121628.43,College_Graduated,0,I,0,0,0,696
F,40 years,$ 444960.33,Individuals,0,I,0,1,0,1142
F,28 years,$ 154841.22,College_Graduated,0,I,0,0,0,655
M,25 years,$ 266594.79,College_Graduated,0,I,0,1,0,1131
F,32 years,$ 105901.11,College_Graduated,0,I,0,1,0,1809
M,26 years,$ 91801.41,College_Graduated,0,A,1,1,0,1837
F,41 years,$ 122584.98,Individuals,0,A,1,6,0,5532
F,21 years,$ 282391.5,College_Graduated,0,A,1,1,0,797
F,20 years,$ 40431.57,College_Graduated,0,A,0,1,0,421
F,53 years,$ 153480.63,Individuals,0,A,1,2,0,4318
F,55 years,$ 63953.52,Individuals,0,A,1,1,0,5410
M,24 years,$ 106756.38,College_Graduated,0,I,0,0,0,713
M,25 years,$ 158585.16,College_Graduated,0,I,0,1,0,1783
M,22 years,$ 44248.59,College_Graduated,0,I,0,1,0,783
F,74 years,$ 242018.22,Individuals,0,I,0,1,0,5042
F,23 years,$ 252490.14,College_Graduated,0,A,1,1,0,1080
M,33 years,$ 78075.36,Individuals,0,A,1,3,0,818
F,49 years,$ 117075.99,Individuals,0,I,1,1,0,3593
F,25 years,$ 103578.15,College_Graduated,0,I,0,1,0,1796
M,22 years,$ 167708.16,Individuals,0,I,0,0,0,2022
M,48 years,$ 179077.95,Individuals,0,I,0,0,0,3467
F,36 years,$ 53874.6,Individuals,0,A,1,2,0,1763
M,24 years,$ 109861.26,College_Graduated,0,I,0,1,0,1875
M,24 years,$ 29156.01,College_Graduated,0,I,1,1,0,1865
F,39 years,$ 119410.44,Individuals,1,A,1,5,0,5347
F,45 years,$ 143194.14,Individuals,0,A,1,4,0,3760
F,39 years,$ 200284.59,Individuals,0,A,1,2,0,4968
M,24 years,$ 86932.86,College_Graduated,0,I,0,1,0,1755
M,41 years,$ 75102.0,Individuals,0,I,0,0,0,1844
F,30 years,$ 43421.82,College_Graduated,0,I,0,1,0,1413
M,63 years,$ 56481.63,Individuals,0,A,1,1,0,716
M,38 years,$ 103339.47,Individuals,0,A,0,1,0,1426
M,24 years,$ 41451.21,College_Graduated,0,I,0,1,0,1053
F,72 years,$ 116279.94,Individuals,0,I,0,1,0,4363
M,48 years,$ 63209.19,Individuals,0,I,0,0,0,3984
F,35 years,$ 127431.3,Individuals,0,I,1,1,0,4372
F,30 years,$ 227978.19,Individuals,0,A,1,3,0,3722
F,23 years,$ 73086.42,College_Graduated,0,I,0,1,0,1507
F,42 years,$ 105419.79,Individuals,0,I,0,1,0,3960
F,37 years,$ 62367.99,Individuals,0,A,1,0,0,900
F,30 years,$ 71209.14,Individuals,0,I,0,0,0,2060
F,69 years,$ 159334.44,Individuals,0,I,0,0,0,3883
F,37 years,$ 220463.49,Individuals,0,A,0,2,0,4231
M,42 years,$ 98107.32,Individuals,0,A,1,4,0,5281
M,22 years,$ 86287.98,College_Graduated,0,A,1,1,0,1206
F,21 years,$ 61677.39,College_Graduated,0,I,0,0,0,683
F,16 years,$ 84204.39,Individuals,0,A,1,1,0,4484
F,56 years,$ 179804.82,Individuals,1,A,1,7,0,7003
F,47 years,$ 104854.23,Individuals,0,I,0,1,0,1349
F,54 years,$ 56074.86,Individuals,0,I,0,1,0,1021
F,57 years,$ 217319.79,VIP,0,A,1,2,0,744
F,76 years,$ 195364.38,Individuals,0,I,0,2,0,5345
M,42 years,$ 30535.47,Individuals,0,I,0,1,0,1500
F,30 years,$ 96454.05,College_Graduated,0,I,0,1,0,1136
F,40 years,$ 118297.02,Individuals,0,A,1,3,0,4042
F,55 years,$ 245898.84,Individuals,0,A,1,1,0,2904
M,54 years,$ 86180.31,Individuals,0,I,0,1,0,3693
M,49 years,$ 57940.35,Individuals,0,I,0,1,0,1347
F,22 years,$ 107824.35,College_Graduated,0,A,1,1,0,1501
M,25 years,$ 301183.89,College_Graduated,0,I,0,1,0,1150
M,32 years,$ 842006.58,VIP,0,A,1,1,0,1362
F,24 years,$ 156270.75,College_Graduated,0,A,1,2,0,1872
M,62 years,$ 91977.87,Individuals,0,I,0,1,0,3287
F,48 years,$ 155293.95,Individuals,0,I,0,0,0,6845
F,21 years,$ 174044.67,College_Graduated,0,A,1,1,0,789
F,44 years,$ 230433.27,Individuals,0,A,1,2,0,5335
M,60 years,$ 77491.38,Individuals,0,I,0,1,0,2791
M,58 years,$ 173322.78,Individuals,0,I,0,2,0,4324
F,49 years,$ 44006.58,Individuals,0,I,0,0,0,1467
F,42 years,$ 121093.65,Individuals,0,I,0,0,0,4028
M,71 years,$ 280615.05,Individuals,0,I,0,1,0,3876
M,21 years,$ 114300.54,College_Graduated,0,A,1,1,0,782
M,32 years,$ 163450.17,College_Graduated,0,I,0,1,0,1083
M,23 years,$ 125044.53,College_Graduated,0,I,0,0,0,1060
M,64 years,$ 126936.75,Individuals,0,I,0,1,0,4807
M,52 years,$ 118488.78,Individuals,0,I,1,1,0,5349
M,21 years,$ 72633.54,College_Graduated,0,A,1,1,0,790
F,54 years,$ 60202.92,Individuals,0,I,1,2,0,5584
F,25 years,$ 50226.96,College_Graduated,0,I,0,1,0,1075
F,47 years,$ 54619.47,Individuals,0,A,1,1,0,1664
M,22 years,$ 105400.38,College_Graduated,0,I,0,0,0,1089
M,54 years,$ 159349.56,Individuals,1,A,1,4,0,1045
F,26 years,$ 75941.64,College_Graduated,0,I,0,1,0,675
M,23 years,$ 51615.54,College_Graduated,0,I,0,1,0,1137
F,22 years,$ 138757.17,College_Graduated,0,A,1,1,0,1133
F,71 years,$ 302760.87,Individuals,0,I,0,1,0,3002
M,22 years,$ 61811.25,College_Graduated,0,I,0,1,0,709
F,21 years,$ 35955.6,College_Graduated,0,A,1,1,0,424
F,40 years,$ 251324.46,Individuals,0,A,1,6,0,3566
F,21 years,$ 37547.91,College_Graduated,0,I,0,1,0,668
M,31 years,$ 66383.34,Individuals,0,A,1,2,0,1551
F,59 years,$ 181299.33,Individuals,0,A,1,5,0,2910
F,45 years,$ 116691.75,Individuals,0,I,0,0,0,3233
F,40 years,$ 49210.26,Individuals,0,A,1,1,0,2347
F,51 years,$ 76638.48,Individuals,0,I,0,1,0,4472
F,22 years,$ 38551.92,College_Graduated,0,I,0,1,0,745
M,48 years,$ 94797.78,Individuals,0,A,1,2,0,1010
M,29 years,$ 86163.72,College_Graduated,0,I,0,1,0,1426
F,72 years,$ 125328.48,Individuals,0,A,1,2,0,4224
M,21 years,$ 65327.85,College_Graduated,0,I,0,1,0,691
M,24 years,$ 110019.15,College_Graduated,0,I,0,1,0,1753
F,33 years,$ 78642.39,Individuals,0,I,0,0,0,657
F,26 years,$ 292965.48,College_Graduated,0,I,0,1,0,1035
F,21 years,$ 146757.33,College_Graduated,0,I,0,1,0,782
F,22 years,$ 159220.14,College_Graduated,0,I,0,1,0,1138
M,35 years,$ 43153.38,Individuals,0,A,1,6,0,4336
F,42 years,$ 124816.14,Individuals,0,A,1,1,0,395
F,37 years,$ 90742.83,Individuals,0,I,0,1,0,2420
M,44 years,$ 141926.58,Individuals,0,I,0,1,0,5377
M,24 years,$ 104646.3,College_Graduated,0,I,0,0,0,1830
M,35 years,$ 100224.0,Individuals,0,A,1,6,0,2803
M,41 years,$ 64230.96,Individuals,0,I,0,1,0,6875
F,51 years,$ 74656.8,Individuals,0,I,0,0,0,4587
M,25 years,$ 92087.58,College_Graduated,0,I,0,1,0,1066
M,33 years,$ 100226.43,College_Graduated,0,I,0,1,0,1875
M,72 years,$ 225753.45,VIP,0,A,1,3,0,4324
M,29 years,$ 117501.09,College_Graduated,0,I,0,1,0,1398
M,23 years,$ 456391.53,College_Graduated,0,I,0,1,0,1517
M,28 years,$ 151581.84,College_Graduated,0,I,0,1,0,1139
M,23 years,$ 273964.65,College_Graduated,0,A,1,1,0,1832
M,31 years,$ 144957.0,College_Graduated,0,I,0,2,0,1780
M,24 years,$ 181336.83,College_Graduated,0,A,1,1,0,1817
M,24 years,$ 106880.58,College_Graduated,0,A,1,1,0,1413
M,23 years,$ 66067.41,College_Graduated,0,I,1,1,0,1501
F,20 years,$ 93184.95,College_Graduated,0,I,0,1,0,712
F,30 years,$ 103071.42,College_Graduated,0,I,0,1,0,1067
M,21 years,$ 199545.3,College_Graduated,0,I,0,1,0,696
F,68 years,$ 59766.48,Individuals,0,I,1,2,0,1634
F,70 years,$ 259842.96,Individuals,0,A,0,1,0,2001
M,28 years,$ 49067.7,College_Graduated,0,I,0,1,0,1467
M,63 years,$ 331721.37,Individuals,0,A,1,1,0,7522
M,24 years,$ 206239.95,College_Graduated,0,I,0,1,0,1740
F,45 years,$ 184862.16,Individuals,0,A,0,0,0,572
F,23 years,$ 68163.9,College_Graduated,0,I,0,0,0,1488
F,27 years,$ 160004.94,College_Graduated,0,I,0,0,0,1413
F,9 years,$ 235764.27,Individuals,0,A,1,1,0,1564
M,24 years,$ 76578.45,College_Graduated,0,I,0,1,0,1039
M,62 years,$ 154246.2,VIP,1,A,1,7,0,5767
F,21 years,$ 36375.3,College_Graduated,0,I,0,1,0,1047
F,45 years,$ 48917.34,Individuals,0,A,1,2,0,5478
M,33 years,$ 100524.66,Individuals,0,A,1,2,0,824
F,24 years,$ 859559.19,College_Graduated,0,I,0,1,0,1516
F,22 years,$ 52682.79,College_Graduated,0,A,0,1,0,1073
M,24 years,$ 68961.03,College_Graduated,0,A,1,1,0,789
F,68 years,$ 248602.2,Individuals,0,A,1,5,0,6068
F,34 years,$ 49741.62,Individuals,0,A,1,2,0,1139
M,47 years,$ 73525.05,VIP,0,A,1,8,0,5731
F,48 years,$ 139673.61,Individuals,0,I,1,2,0,5358
F,24 years,$ 182466.93,College_Graduated,0,A,1,1,0,1886
F,42 years,$ 45137.91,Individuals,0,I,0,1,0,7416
F,56 years,$ 83072.58,Individuals,0,I,0,0,0,3578
M,63 years,$ 87478.2,Individuals,0,A,1,3,0,6103
F,34 years,$ 83395.35,Individuals,0,A,1,1,0,734
M,82 years,$ 74248.98,VIP,0,A,1,1,0,1591
M,20 years,$ 162144.57,Individuals,0,A,1,1,0,370
F,23 years,$ 107598.6,College_Graduated,0,A,1,1,0,1825
F,39 years,$ 369540.15,Individuals,0,I,0,1,0,4044
F,52 years,$ 226229.1,Individuals,0,A,1,2,0,2539
M,28 years,$ 73720.47,Individuals,0,I,0,0,0,1483
F,47 years,$ 182578.71,Individuals,0,A,1,2,0,5823
M,40 years,$ 173464.44,Individuals,0,A,1,2,0,2498
F,44 years,$ 162876.57,Individuals,0,I,0,0,0,2335
M,44 years,$ 60254.52,Individuals,0,A,1,1,0,1147
F,20 years,$ 59065.41,College_Graduated,0,A,0,1,0,417
F,69 years,$ 136503.9,Individuals,0,I,0,0,0,3852
F,39 years,$ 115991.07,Individuals,0,A,1,7,0,5072
F,24 years,$ 99298.08,College_Graduated,0,I,0,1,0,1840
M,29 years,$ 92209.98,College_Graduated,0,A,1,1,0,416
M,20 years,$ 107859.27,College_Graduated,0,I,1,1,0,404
M,22 years,$ 17411.13,College_Graduated,0,I,0,1,0,776
F,62 years,$ 101970.18,VIP,1,A,1,7,0,6192
M,10 years,$ 176242.08,Individuals,0,A,1,1,0,2699
F,25 years,$ 51056.16,College_Graduated,0,I,0,1,0,1024
M,52 years,$ 109032.72,Individuals,0,A,1,2,0,3271
F,32 years,$ 55659.99,College_Graduated,0,I,0,1,0,1038
F,46 years,$ 142450.17,Individuals,0,A,1,1,0,2356
F,77 years,$ 92919.09,Individuals,0,I,0,0,0,6691
F,35 years,$ 100324.2,Individuals,0,A,1,2,0,1788
F,48 years,$ 233023.41,VIP,0,A,1,8,0,6061
F,23 years,$ 52499.85,College_Graduated,0,A,0,1,0,1467
M,20 years,$ 74278.26,College_Graduated,0,A,1,1,0,424
F,66 years,$ 127677.18,Individuals,0,I,0,1,0,837
F,23 years,$ 1025286.42,College_Graduated,0,A,1,1,0,1512
M,28 years,$ 81599.13,College_Graduated,0,I,1,1,0,1859
F,21 years,$ 200511.9,College_Graduated,0,I,0,1,0,702
M,22 years,$ 44985.36,College_Graduated,0,I,0,1,0,1081
F,53 years,$ 199982.28,Individuals,0,A,1,2,0,5911
M,13 years,$ 74861.22,Individuals,0,A,1,1,0,738
F,28 years,$ 87622.8,College_Graduated,0,I,0,1,0,1082
F,21 years,$ 63170.7,College_Graduated,0,I,0,1,0,366
F,51 years,$ 135458.55,Individuals,1,A,1,7,0,7754
F,28 years,$ 134054.04,College_Graduated,0,A,1,2,0,2846
M,56 years,$ 350267.46,Individuals,0,A,1,2,0,4127
F,61 years,$ 95673.12,Individuals,1,A,1,6,0,2861
F,45 years,$ 190275.06,Individuals,0,I,1,2,0,2838
F,20 years,$ 92518.74,College_Graduated,0,A,1,1,0,409
F,47 years,$ 191381.28,Individuals,0,A,1,2,0,5353
M,42 years,$ 241629.3,Individuals,0,I,0,0,0,3217
M,65 years,$ 85541.37,Individuals,0,A,1,2,0,5653
F,46 years,$ 52692.03,Individuals,0,A,0,1,1,4057
F,42 years,$ 36997.62,Individuals,1,A,1,2,0,4876
F,59 years,$ 176845.14,Individuals,0,A,1,2,0,3671
M,63 years,$ 238137.81,Individuals,0,I,0,1,0,3524
F,67 years,$ 72225.63,Individuals,0,A,1,3,0,5337
F,48 years,$ 82446.03,Individuals,0,I,0,1,0,6460
F,49 years,$ 76389.45,Individuals,0,A,1,5,1,6849
M,91 years,$ 9855408.48,Individuals,0,A,1,3,0,4842
M,65 years,$ 142138.26,VIP,0,A,1,4,0,4182
F,43 years,$ 88225.68,Individuals,0,A,1,3,0,5480
M,21 years,$ 150046.29,College_Graduated,0,I,0,0,0,661
M,40 years,$ 183142.11,Individuals,0,A,1,2,0,5787
F,35 years,$ 50520.21,Individuals,0,A,1,1,0,1704
F,66 years,$ 109740.99,Individuals,0,A,1,1,0,543
M,36 years,$ 169473.81,Individuals,0,A,1,1,0,1028
F,50 years,$ 119692.2,Individuals,1,A,1,5,0,2355
F,47 years,$ 86843.49,Individuals,0,I,0,0,0,1881
F,46 years,$ 107298.9,Individuals,0,A,1,4,0,2244
M,41 years,$ 103197.78,VIP,0,A,1,1,0,509
F,76 years,$ 188130.66,Individuals,0,A,1,2,0,5485
M,40 years,$ 76031.13,Individuals,0,A,1,1,0,1780
F,42 years,$ 87707.73,Individuals,0,I,0,0,0,504
M,25 years,$ 48002.64,College_Graduated,0,I,0,1,0,1098
M,42 years,$ 310560.3,Individuals,0,I,1,1,0,2426
M,24 years,$ 183443.52,College_Graduated,0,A,1,1,0,1829
F,52 years,$ 95318.13,Individuals,0,A,1,1,0,3657
M,21 years,$ 90122.46,College_Graduated,0,I,0,1,0,710
F,30 years,$ 103633.05,Individuals,0,A,1,1,0,1210
M,24 years,$ 175799.4,College_Graduated,0,A,1,1,0,1077
F,23 years,$ 25595.7,College_Graduated,0,I,0,1,0,1469
M,53 years,$ 284023.83,Individuals,0,I,1,2,0,4433
